reviews	paper_sections	rebuttal_accept-praise	rebuttal_answer	rebuttal_by-cr	rebuttal_concede-criticism	rebuttal_contradict-assertion	rebuttal_done	rebuttal_followup	rebuttal_future	rebuttal_mitigate-criticism	rebuttal_other	rebuttal_refute-question	rebuttal_reject-criticism	rebuttal_social	rebuttal_structuring	rebuttal_summary
It would be nice to see a better case made for spherical convolutions within the experimental section.	EXP	NOOOOOONNNNNEEEE	"Q1:  It would be nice to see a better case made for spherical convolutions within the experimental section.
.: We believe the best case is the non-rigid shape classification and retrieval.
.Our method achieves a state-of-the-art classification and retrieval performance on Shrec’11.
.The good performance on non-rigid shape is mainly contributed by the use of bijective spherical parameterization method, which obtains the input spherical image without topological information losses.
.When using spherical projection method to represent 3D shape, there will be information loss if the object is non-convex.
.The lossy input affect the performance of rigid shape analysis to some extent.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
* The connections to deep learning seem arbitrary in some of the experiments.	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
For example, what is the number_iterations in the experiments? How are they chosen or what's the specific stopping criteria?	EXP	NOOOOOONNNNNEEEE	"Regarding the details on hyper-parameters:
.- We set parameters as follows.
.The number of training iteration and thresholding epsilon are very important parameters in our algorithm and have a considerable correlation with each other.
.In the first experiment, the iteration number remains fixed and the growth rate of epsilon is adjusted so that the validation accuracy saturates near the settled iteration number.
.While the validation accuracy is evaluated using the cross-validation, we set the number of training iteration to be 100 so that the model is trained enough until it saturates.
.Epsilon is increased in log-scale and begins at a very small value (10^(−5)) where no data is added.
.The growth rate of epsilon is determined according to when the validation accuracy saturates.
.The stopping criterion is that the accuracy of the current iteration reaches the average accuracy of the previous 20 steps.
.If the stopping iteration is much less than 100 times, the epsilon growth rate should be reduced so that the data is added more slowly.
.If the stopping iteration significantly exceeds 100 iterations, the epsilon growth rate should be increased so that the data is added more easily.
.We allow 5 iterations as a deviation from 100 iterations and the growth rate of epsilon is left unchanged in this interval.
.(In previous versions, the growth ratio of epsilon for CIFAR-10 was applied to SVHN and CIFAR-100.
.However, since the epsilon growth rate is different for each dataset, as the reviewer mentioned, we have performed the cross-validation for SVHN and CIFAR-100 and modified our results.) As a result, the epsilon is gradually increased in log-scale by 10 times every 33 iterations in CIFAR-10 and SVHN.
.In the case of CIFAR-100, the epsilon is increased by 10 times in log-scale every 27 iterations.
.In the second experiment, we leave the epsilon fixed and simply train the model until the stopping criterion is satisfied.
.Other details are the same as those of the first experiment.
.(In previous versions, the training iterations of fixed mode had been fixed.
.Thanks to the comment from the reviewer, we were able to rearrange the content and set training iteration by cross-validation.)
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
Given the paper title, the reviewer would have expected more experiments in a multiple domain context.	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"A1 A main difference between domain adaptation and MDL is the fact that the former aims to minimize the target error, while the latter aims to minimize the average error.
.In this sense, our goal (and the validation experiments on Cell) are focused on MDL.
"	NOOOOOONNNNNEEEE	"Q1 ""all the experiments except the last row of Table 2 concern adaptation between two domains. Given the paper title, the reviewer would have expected more experiments in a multiple domain context.""
"	NOOOOOONNNNNEEEE
- The performance gain is not substantial in experiments.	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"The purpose of our work is not to achieve state-of-the-art performance simply by incorporating the latest network architectures and optimisers.
.Instead, we provide a novel general framework for automating generalisation, and show that when used with standard classification networks across all baselines, our method performs the best.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
Furthermore, the claims of the model working for non-MCAR missingness are not substantiated by the experiments.	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
I think that this is the crux of the paper that should be significantly expanded and experimentally validated.	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"The crux of the proposed model is the selective proposal distribution.
"	"""Pseudo"" sampling for unobserved modalities during training provides a way to facilitate model training process.
.We evaluated the model under two training settings: (I) optimize the final ELBO without conditional log-likelihood for unobserved modalities x_u; and (II) optimize the final ELBO with  conditional log-likelihood of unobserved modalities.
.This is realized by utilizing the ""pseudo"" sampling described before (and in the paper).
.The results are comparable but the added term in setting II shows benefits on some datasets.
.While setting I is solely based on the observed modalities, the setting II incorporates the unobserved modalities along with the observed ones.
.By using the complete data, the setting II describes the complete ELBO corresponding to the partially observed multimodal data (in consideration).
"	NOOOOOONNNNNEEEE	"(1) Reconstruction from prior during training:
"	NOOOOOONNNNNEEEE
* The baselines in the experiments could be improved.	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"We have updated the baseline details in the Appendix B.3.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"All baselines considered in the paper are designed to have comparable number of parameters (same or larger than our model) to make the comparison fair.
.It is also important to note that VSAE is not a model designed only for imputation, but a generic framework to learn from partially-observed data for both imputation and generation.
"	NOOOOOONNNNNEEEE	"(4) Baselines:
"	NOOOOOONNNNNEEEE
I also remain unconvinced by the response to my issue with the claim “Our experiments show that our networks can remember a large number of images and distinguish them from unseen images”, where the negative images are also seen by the memorization model, so they are not unseen.	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
3. The experimental study is weak.	EXP	NOOOOOONNNNNEEEE	"With suitable settings, the shift consistency of F-pooling is much better.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"3.
.Please refer to our general response.
"	NOOOOOONNNNNEEEE
While the experiments across several domains convincingly show the presence of an anti-ME bias in neural network training, I recommend that the paper be rejected because it falls short in demonstrating to what extent performance could be improved by correcting or reversing this bias.	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
- Detailed experimental setups are missing.	EXP	NOOOOOONNNNNEEEE	"In robotic tasks, the states of the robot and the object states are normally available [Andrychowicz et al 2018, Plappert et al 2018].
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"- We add the experimental details in the Appendix.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
However, the experimental results are weak in justifying the paper's claims.	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
However, I found the contribution of the actor-critic model is insufficient and requires additional experimental validation (see below).	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"Dreamer is a novel algorithm that belongs to the family of actor critic methods.
.At a high level, previous approaches can be grouped into those using Reinforce gradients with V baselines (A3C, PPO, ACER) and those using deterministic or reparameterization gradients of learned Q functions (DDPG, SAC, MVE, STEVE).
.In comparison, Dreamer uses reparameterization gradients of V functions by backpropagating the value estimates through the latent dynamics.
.Specifically, while Reinforce estimators typically learn V functions, these are only used to reduce the variance of the gradient estimate rather than directly maximizing them with respect to the actor.
.Actor-critic algorithms that use analytic gradients of Q critics differ from Dreamer in two ways.
.First, they learn a Q function rather than just a V function.
.Second, the actor only maximizes the Q value predicted for the current time step rather than maximizing multi-step value estimates.
.While MVE and STEVE learn dynamics models (from proprioceptive inputs), the dynamics are not directly used to update the policy.
.Instead, they only serve for computing multi-step Q targets for learning the Q critic.
.Thus, no gradients are backpropagated through the dynamics model for learning the actor or critic.
"	NOOOOOONNNNNEEEE	"> 1.
.The work has limited novelty: the learning of the world model (recurrent state-space model) closely follows the prior work of PlaNet.
.In contrast to PlaNet, the difference is that this work learns an actor-critic model in place of online planning with the cross entropy method.
.However, I found the contribution of the actor-critic model is insufficient and requires additional experimental validation (see below).
"	"Please also see the comparison in the last paragraph of Section 3, which we will extend with the present discussion.
"
The main problems come from the experiments, which I would ask for more things.	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
So how importance of each component to the whole framework? I would ask for the ablation study/additional experiments of using each component.	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"Pose2Pose -- An ablation study for the P2P network can be found in Table 2, with quantitative results for each contribution.
.Pose2Frame -- A qualitative ablation study can be found in Fig. 16.
.As can be seen, the results justify each component used.
.A quantitative comparison can be found in Table 1, as well as a qualitative comparison in Fig. 14.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"pix2pixHD -- the Pose2Frame network can be directly compared with the pix2pixHD network, since they both act as mapping functions between dense-pose representations to realistic images.
.As can be seen, the use of our different components described in the P2F ablation study (blending mask and regularization, object channel, two pose inputs, discriminator attention on character, etc.), results in much fewer artifacts, making the Pose2Frame network suitable for this application.
.Combining the Pose2Pose and pix2pixHD networks, would yield significant artifacts (as seen in Fig. 14), and is not suitable for this kind of application.
"
This triggers my curiosity of which difficulty is it? It would be nice to see this point more elaborated, and to see ablation study experiments.	EXP	NOOOOOONNNNNEEEE	"A4: The non-smooth regularization introduced by l1 regularization makes traditional stochastic SGD failed to yield sparse results.
.If we need exact zero, we have to use heuristic thresholding on the \lambda learned, which has already been demonstrated in SSS [1] that is inferior.
.Besides, traditional APG method is not friendly for deep learning as extra forward-backward computation is required, also as shown by SSS.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"Q4: “The sparse regularization of \lambda induces great difficulties in optimization”
"	NOOOOOONNNNNEEEE
"- the authors fix the number of layers of the used network based on ""our experience"". For the sake of completeness, more experiments in this area would be nice."	EXP	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"- More experiments on the number of layers
"	"We had experimented with fewer layers.
.We realized that in this case the width of the network should be increased to compensate for the representation power of the network.
.As we already had an extensive set of experiments, we decided not to report that.
"
Regarding the experimental evaluation of the model rather confusing.	EXP	NOOOOOONNNNNEEEE	"It shows that CDNs are able to quantify the heteroscedastic aleatoric uncertainty.
.However, we kept the OOD experiments on MNIST and notMNIST in the paper as well, since we consider it as very interesting that the CDN, while being designed for modelling aleatoric uncertainty, is very competitive on this task.
.Moreover, we investigate the mixing distribution learned in Appendix G.
"	NOOOOOONNNNNEEEE	"(5) Thanks for this valuable comment!
"	NOOOOOONNNNNEEEE	"We have revised the toy experiments to include a heteroscedastic regression task (see Section 6.1.).
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
